gene_name	length
NFE2L1	5825
SEMA5B	8517
GSK3B	8156
ITGB5	6447
ERC1	13484
XPO1	11708
LINC01587	1164
RNF13	3635
TRPM3	19912
PALB2	4747
DOP1A	10045
LYRM2	8679
BCKDHB	4071
KAT6A	24175
TUT7	6707
ULK2	9843
GRHL2	6060
TNPO1	11977
PLOD1	5320
P2RX5	4190
ITGAE	6657
DIS3	10835
PIBF1	4253
TDRD3	7750
AC000061.1	376
NUFIP1	3492
PDS5B	13212
OXCT1	4194
RRAGB	2725
EPYC	1805
CYLD	12954
SLC27A5	8025
ZNF324	5664
ZNF671	3532
ZNF416	2561
ZNF586	3261
ZNF446	4923
ZNF264	12532
RPS5	3617
FAT1	16177
YTHDC1	7032
CHMP2B	3106
SMAP2	3631
PPIE	8071
ZMPSTE24	3572
STARD7	4414
NOA1	3415
REST	7983
HAL	5146
SSH1	14537
GSTP1	1911
APLP2	7463
FAM234B	6807
SLCO1A2	11520
WBP11	5315
EIF3I	1725
NKAIN1	2987
COL16A1	9269
TXLNA	5103
APOB	14828
NCOA1	8633
AGBL5	5283
EFR3B	10591
KIF3C	6403
RAB10	3631
GCKR	3146
HADHA	4385
MAPRE3	3630
CAD	8422
CD59	10358
CD82	4054
BCORL1	7996
ATRX	19266
AK6	2162
FCN1	4981
MYNN	5730
MECOM	9103
SCAMP1	5106
PREP	3762
HACE1	9238
SEH1L	10481
WDR47	4423
WDFY1	5516
OVGP1	2567
SLC25A24	6733
MAP3K4	7522
PILRA	2006
IGSF9	6628
ABCB1	5806
ZNF213	6443
AKR1B1	3660
CPNE3	6745
RRN3	4156
CTTN	6949
WNT11	2401
MTIF2	3374
DDHD2	10686
TTC39A	9362
EPS15	7440
ORC1	3157
MGST2	3182
CHERP	6113
ATG16L1	6047
USP40	9352
POMGNT1	6198
RAD54L	3212
MAST2	7877
DNAJA1	2730
B4GALT1	4901
CHMP5	2390
NFX1	7147
AQP6	5129
DIMT1	3736
IPO11	7540
FOLH1	3824
EIF2AK1	5550
NME8	2439
EPDR1	2864
SNX10	3518
SEPHS1	3888
MRPL28	3042
HBQ1	536
ITPKC	3385
CEACAM6	3052
FAT2	14537
RBM22	3615
TMED2	3830
ERO1B	5361
ZFAND6	5153
HSD17B2	9550
TXLNG	4460
PPEF1	3513
LAT2	4545
HUWE1	17380
ZW10	2992
ALG9	8013
MYBPC2	3708
NOX4	6096
ACOX3	3846
MTMR2	6119
PPP1R15A	3093
HSD17B14	1281
TRIP6	2802
ACHE	3783
FTL	878
SRRT	4850
BAX	2587
NLK	5290
PIGS	5990
ADAMTS2	8726
TMPRSS11E	2138
ATXN7L3	5301
PGS1	4965
PSMC5	4490
UIMC1	4739
CETP	3464
MMP2	4933
MT3	1837
LPCAT2	7439
GNAO1	13697
OGFOD1	5806
SH3BP2	13968
NOP14	3538
ADD1	13106
L2HGDH	6879
TXNDC16	4739
RTRAF	8323
NID2	6392
GMCL1	4922
SF3B2	9795
KLHL42	7622
GNAS	13320
DNM1L	7282
PTHLH	3377
PHACTR3	6095
ERGIC2	5826
TFAP2C	3005
AURKA	2928
CASS4	5069
PIR	2512
AAMDC	1943
RFX2	9094
METTL2A	3843
SULT2B1	2822
ALG6	5496
CNOT3	6880
GP6	2703
PTPN4	12486
DDX18	7851
KHSRP	4563
GNA11	6242
ASAP3	4988
EDEM2	1919
DNMT3B	4630
REM1	1665
TPX2	3605
FER1L4	9067
PDRG1	1998
EPB41L1	9674
SLC15A1	4192
DOCK9	14816
ANKRD10	4563
TGDS	2589
DOCK3	8755
C3orf18	3248
COQ9	4324
TMEM40	3562
KIF9	5850
ARHGAP28	11910
CRLS1	5370
DEFB127	514
PPP1R13B	9588
ATRN	8753
SMOX	2946
SIGLEC1	7886
FKBP1A	2577
NSFL1C	6531
SLC4A11	4346
C20orf194	8541
ZNF343	4643
EBF4	3717
CPXM1	2391
MAVS	11771
LZTS3	5395
F11	3364
XRN2	3437
KIZ	5207
DYNLL1	2957
TESC	1926
SNX5	7953
RPL6	4447
SIRPG	2242
MAPKAPK5	14006
P2RX7	5546
ESF1	3216
RBBP9	3861
ANAPC5	12304
SLC23A2	7515
SLC8B1	6768
TMEM230	3051
DZANK1	6619
KDM2B	13623
CFAP61	7322
LHX5	3125
TASP1	2905
OAS1	4947
GCN1	9654
RPLP0	4001
PXN	7460
SIRT4	1222
RPH3A	10369
KIF16B	7721
TRMT6	3776
CHGB	4535
PEBP1	1780
TBX5	4363
BRAP	4686
ERP29	3083
NOS1	13113
FUS	10283
IGBP1	1862
FXYD5	2993
ZNF302	5032
GRAMD1A	5942
FXYD3	3334
HEPH	7113
CDIP1	4268
CMTM1	1465
KCNH4	3924
GANAB	5030
GMIP	3740
RBM41	6101
BIRC5	3815
LAG3	3056
MLF2	3781
OTUB2	4252
DDX24	8636
ZBTB25	12229
NECAP1	8763
ARHGAP4	5580
ANKRD24	4474
DHX32	3948
RCOR1	6202
GPATCH2L	21987
LTBP4	8108
BLVRB	1689
SLC9A1	5974
SPTLC1	6484
PAPOLA	12766
CCNK	8220
PCBP4	3738
RGS1	4117
YPEL3	3181
MRPS33	5262
NDUFB2	4447
NUDC	2856
MAEA	9857
ICAM1	3706
STRN4	7641
IRAK3	10004
LYZ	1764
SI	6138
MUL1	2438
TFAP4	7867
PDCD7	3263
SPG21	3984
FETUB	2024
DNAJB11	5731
P3H2	5605
THPO	2705
CHRD	6620
FLT3LG	2846
RAB11FIP3	6317
GNPTG	4102
ZNF268	14095
GOLGA3	10549
PABPC4	6782
CD209	4413
CERS4	4059
MCOLN1	3956
USP48	9497
EFNB1	3314
PDPR	10385
AARS	4498
GLG1	14111
KIF4A	4533
TNRC6A	12924
PLEKHG2	9200
DLL3	2618
NAT14	2163
PITPNM2	9161
EXOC1	5347
RBM27	6578
POU4F3	2569
OSBPL8	9198
DTX2	5042
NLRC4	3624
PUS7	4421
LAMB4	7016
NRCAM	8193
LAMB1	8140
SLC26A4	5800
SLC26A3	3382
DLD	5299
WDR7	15694
TXNL1	11298
IL5RA	6600
ABCC6	7569
CMTM6	4413
ITGA6	6533
RAPGEF4	7129
MAP3K20	13799
SMPX	1377
FH	2142
SEL1L3	7489
TF	26199
CDV3	4367
MYO15A	20002
ALKBH5	3190
APOH	1332
NLRP1	12808
PITPNM3	10609
SPAG7	2831
ORC6	4309
ZFHX4	15687
SLC17A6	4899
CPA1	2921
ZC3HC1	3011
ESR1	13854
RGS17	7899
ANGPT2	6775
TMEM101	3029
CD200	2991
CCDC80	13071
CMA1	937
PSME1	1781
PPP2R3C	3863
HAUS4	2539
JPH4	5307
MYH7	6087
CEBPE	1554
SLC7A8	5991
OSGEP	5037
SLC22A17	4278
RNF31	4982
SCFD1	6571
G2E3	9353
HECTD1	12557
HNRNPC	7309
RPGRIP1	5470
SUPT16H	7151
TOX4	7091
GEMIN2	2757
TGM1	3735
TINF2	2712
DAZL	3631
TBL1Y	2407
SEMA6A	10956
TRPM7	12398
TYRO3	10945
WDR76	4078
CAPN3	4995
SNAP23	5900
TBX15	4349
PHGDH	9217
COL9A3	4841
EZR	3342
MYL6	4609
AGO1	13886
TEKT2	1978
CLSPN	5411
RFFL	8512
UNC13D	7752
MFSD11	6587
DPYSL2	7305
TGFB2	5151
GPATCH2	8833
NUP50	8318
CDC45	2846
COMT	5195
ADA2	8704
AC016026.1	4328
VNN3	3846
ECHDC1	5678
LRRFIP2	10644
SEC22C	8159
XYLB	6318
HDAC6	10602
OR1I1	6057
GABRP	4621
KRT31	1596
CDC6	5557
UPRT	2825
CDC23	4618
AAAS	4138
CBX5	15040
FMO2	4786
SUCO	7894
MSH2	13777
MAP3K1	7716
DHPS	3006
HOOK2	5950
NXPE1	4387
ARCN1	4177
EPB41L4B	7879
TMEM38B	4511
PSMD5	4432
PTGS1	5791
NUP188	8041
CRAT	3803
SH2D3C	4659
NANS	4922
TBC1D2	3681
WHRN	5542
PDE6C	3310
CWF19L1	3985
SEMA4G	5253
BTAF1	7582
IKZF5	4934
BLNK	3655
TLL2	8151
CYP26A1	2972
TDRD1	5256
SORBS1	10951
CRTAC1	3553
BAMBI	2314
IL11	2671
MYO3A	8599
WAC	12188
CREM	5699
NUBP2	4983
TPSD1	1532
SMIM24	1498
HIVEP1	10979
TREM2	1095
KCNK16	1860
CRISP3	2247
FKBP5	10628
SRPK1	6692
BRPF3	6613
MRPS18A	1284
PGC	2025
TMEM14A	992
EFHC1	22736
NCR2	1219
HSP90AB1	2980
MLN	566
CDC5L	6423
ITPR3	9870
ZNF184	3122
DSP	10093
SIRT1	4551
HNRNPH3	5373
IFT74	4073
JAK2	6170
IL12RB1	4298
ABL1	6276
ACOT7	4124
SH3GLB1	6881
CDC7	3557
SYDE2	6451
PCSK5	12705
SCD	5362
TMED1	1513
ABLIM1	10039
ERMP1	6528
RAB18	6223
NRP1	11522
HSD17B7P2	1506
PRTFDC1	2329
PALMD	8244
TSPAN15	2646
H2AFY2	1980
WASHC2A	5159
MAST3	6772
MZF1	6691
OCEL1	1867
MYO9B	9948
KCNK6	6169
CATSPERG	9190
PSMD8	3105
FBXL19	4340
STX1B	5229
HSD3B7	2495
SETD1A	6832
BCL7C	4398
MAGEB2	1610
EFNA2	949
CIRBP	6368
ATP5F1D	2250
CBARP	4591
PCDH11Y	11672
AMELY	844
PRKY	7674
IGFALS	2363
HNRNPM	5614
MARCH2	2216
NDUFB7	531
TECR	5918
TIMM13	1973
CDC34	1942
MTAP	14617
MISP	2966
CEP170B	7199
POLR2E	4865
POLRMT	5124
HCN2	3408
CDHR5	3873
IZUMO4	2770
RASSF7	2492
GADD45B	2138
PALM	4908
MADCAM1	2651
IGF2-AS	2869
MKNK2	5221
ARVCF	5621
TRMT2A	3963
RANBP1	4622
ZDHHC8	5542
KLHL22	4646
MED15	10374
SERPIND1	2553
SNAP29	4953
CRKL	5325
LZTR1	8935
MMP11	5176
CECR2	10759
SMARCB1	16525
P2RX6	4730
DERL3	3796
SLC7A4	2447
BCL2L13	7662
DDTL	1545
DDT	1503
GSTT2	1184
OSM	2114
CABIN1	9388
TBC1D10A	7047
SUSD2	5279
SF3A1	6329
GGT5	6054
RNF215	10624
SEC14L2	5985
SEC14L3	3663
SPECC1L	7324
PPIL2	7669
UPB1	6793
YPEL1	4713
SNRPD3	2544
PES1	4557
MAPK1	11336
GGT1	4434
PRODH	8776
PPM1F	10083
SLC35E4	5531
TOP3B	6641
CRYBB3	867
CYTH4	6161
ESS2	6003
CRYBB2P1	6435
MFNG	3042
CARD10	5652
LRP5L	4687
SLC25A1	2096
GRK3	9303
PLA2G3	2697
LGALS2	828
GGA1	9369
HIRA	4299
SH3BP1	4892
SEZ6L	7149
LGALS1	1099
HPS4	10782
PIK3IP1	3805
Z83844.1	4904
SRRD	4319
PATZ1	5693
TRIOBP	12254
TFIP11	5436
GCAT	2104
GGTLC2	1229
CRYBB1	1213
ANKRD54	4487
EIF3L	4296
SNU13	2930
MICALL1	5968
POLR2F	7042
SOX10	3710
CCDC134	1270
DEPDC5	17331
PICK1	4371
TTC28	12645
SLC16A8	2203
CENPM	1778
SEPT3	7153
SLC5A1	5310
TPTEP1	9653
SLC5A4	2030
KDELR3	1929
CYP2D6	2443
DDX17	9995
DMC1	3524
TCF20	7548
HSCB	1462
CBY1	2348
TOMM22	2191
RSPH14	2436
XBP1	3028
RTCB	2948
JOSD1	4326
FBXO7	8521
GTPBP1	8166
POLDIP3	3650
RAB36	4107
TIMP3	4603
PPP6R2	5349
SBF1	9441
SUN2	6489
CYB5R3	5973
DNAL4	2430
C22orf31	995
MIOX	1796
LMF2	3054
RHBDD3	3014
PACSIN2	4554
TTLL1	1749
RASL10A	2240
AP1B1	6721
HMGXB4	6006
TOM1	5871
NEFH	3783
CHKB	3021
BIK	953
HMOX1	2405
MCAT	2388
THOC5	7878
MCM5	7338
APOBEC3H	1251
ARSA	2932
TSPO	1455
RASD2	3412
TTLL12	4622
CBX7	7461
PDGFB	3761
ACR	2059
CABP7	3259
RPL3	4787
ZMAT5	3200
RBFOX2	10014
SYNGR1	6953
TAB1	4456
ASCC2	5416
MTMR3	9903
MIEF1	7555
APOL4	4377
PNPLA5	2544
APOL1	3519
PNPLA3	3232
MYH9	9012
CACNA1I	10792
SAMM50	6435
TXN2	2050
FOXRED2	5577
GRAP2	6190
EIF3D	4070
TNRC6B	19998
SGSM3	4770
IFT27	8009
PVALB	1050
KIAA0930	10019
NCF4	1759
CSF2RB	5000
SLC25A17	3989
UPK3A	1051
FAM118A	6512
KCTD17	2786
ST13	4147
IL2RB	4700
RBX1	3092
EP300	12500
L3MBTL2	6451
CHADL	2599
RANGAP1	5348
ZC3H7B	10525
PHF5A	1235
ACO2	4041
POLR3H	6594
TRMU	9219
PMM1	5082
DESI1	4972
CERK	4938
BRD1	5850
ZBED4	6893
MLC1	4297
HDAC10	4951
KCNK10	8258
ABHD4	4070
KHNYN	8015
FKBP3	2262
SDR39U1	3099
CTSG	1374
GZMH	951
GZMB	1411
RBM23	14022
PRMT5	3467
COCH	4031
AP4S1	7223
POLE2	2955
VCPKMT	2055
SOS2	6938
CDKL1	6149
NIN	13683
PYGL	4798
TRIM9	8945
PSMC6	7482
GNPNAT1	4009
DDHD1	17944
CDKN3	1836
CNIH1	5060
CGRRF1	4564
ATP6V1D	4251
CCDC198	4107
PLEK2	1603
PIGH	2915
LRRC74A	2305
PSMA3	3119
VTI1B	5789
TIMM9	1500
GSTZ1	8477
KIAA0586	10184
TMED8	7784
SAMD15	2616
AHSA1	2948
DAAM1	10712
ISM2	4131
SPTLC2	9143
RIN3	8683
LGMN	3899
ALKBH1	2844
SNW1	2432
CHGA	3102
ITPK1	6783
DHRS7	3248
PPM1A	11860
SIX4	6658
GALNT16	10802
ASB2	5040
CEP128	9400
ERH	1446
HIF1A	5151
SUSD6	5830
SRSF5	5357
SLC10A1	2049
EIF5	8505
SERPINA4	2338
SLC8A3	8444
DICER1	12294
ZFYVE21	8390
MTHFD1	9377
TCL1A	2236
ZC3H14	21059
TELO2	4239
PCNX1	16715
BDKRB1	2758
GSKIP	4567
VRK1	2744
PSMC1	6161
PAPLN	7699
RPS6KA5	27976
PPP4R3A	5912
C14orf93	4243
PSMB5	1765
YY1	8720
ACIN1	9110
CCNB1IP1	3680
TRIP11	10372
APEX1	1886
PABPN1	3876
EFS	3237
ARHGAP5	10888
CINP	5344
DHRS2	7556
SRP54	3903
CPNE6	5996
CHD8	20953
PCK2	4189
KIAA0391	6982
DCAF11	6350
PSMA6	6506
NFKBIA	2373
EMC9	1588
PSME2	3582
BRMS1L	3897
REC8	3844
TM9SF1	3536
SEC23A	8945
GMPR2	3640
PNN	4201
RABGGTA	3545
NFATC4	8437
PLTP	2541
PCIF1	3219
GSS	6174
MMP9	2336
VSX1	3849
TRPC4AP	3226
PYGB	4474
ABHD12	3429
PROCR	1696
GINS1	4068
NINL	6008
CD40	2527
UQCC1	6782
ZMYND8	7625
SGK2	5184
IFT52	2542
MYBL2	2777
R3HDML	1377
HNF4A	7311
NDRG3	3248
SLA2	2757
RAB5IF	1549
NFATC2	8286
RIMS4	5206
PABPC1L	4984
STK4	9075
SALL4	5772
ADNP	8423
PFDN4	1975
DOK5	2604
CSTF1	4800
BMP7	5418
RAE1	5855
TPD52L2	4694
DNAJC5	5287
NELFCD	6298
CTSZ	2038
PRPF6	3044
TUBB1	3496
PRELID3B	2977
HRH3	2671
MTG2	5209
PSMA7	1750
SLCO4A1	4051
NTSR1	4237
MRGBP	2781
TCFL5	3436
DIDO1	13281
GID8	4622
SLC17A9	5521
BIRC7	1562
NKAIN4	2668
ARFGAP1	6613
AVP	619
COL20A1	10974
CHRNA4	11049
EEF1A2	4910
PTK6	2947
GMEB2	4707
C20orf27	2415
SPEF1	1925
CDC25B	4314
ISM1	2593
RNF24	7668
ARFRP1	7627
NDUFAF5	7217
SEL1L2	3887
TRIB3	3434
RASSF2	5759
CSNK2A1	29523
SLC52A3	3776
RPS10P5	531
ANGPT4	4676
RSPO4	2710
CDS2	11893
PROKR2	1155
HM13	10805
SNPH	5709
MYLK2	2976
SIRPB1	6091
SEC23B	4385
FERMT1	5359
HAO1	1777
PDYN	2847
CCM2L	2587
PLCB4	6900
MYL9	2821
HCK	3092
TM9SF4	5415
TLDC2	2553
CRNKL1	4567
POFUT1	6426
SAMHD1	11261
PAK5	4929
KIF3B	6103
MROH8	3878
NOP56	5398
MANBAL	2045
IDH3B	2567
MAPRE1	2623
JAG1	9298
CDK5RAP1	4567
SNTA1	2342
OXT	513
TTI1	4479
E2F1	2503
RPRD1B	5511
PXMP4	5723
CHMP4B	1646
BPI	2511
CST9L	959
SLC32A1	2574
CST3	3695
ASIP	778
CST4	751
ACTR5	2565
WFDC2	1382
AHCY	3894
PPP1R16B	6400
SPINT3	476
FAM83D	2475
EPPIN	6238
DHX35	4930
DNTTIP1	1883
MAP1LC3A	1762
SYNDIG1	2847
PIGU	2705
TNNC2	876
ACOT8	4213
APMAP	2454
CELF4	6532
ZNF516	8217
CDH20	4119
ADNP2	5893
RBFA	3722
USP14	5987
VAPA	11880
METTL4	5724
LPIN2	6800
SMCHD1	12435
MYOM1	6574
MYL12A	3245
CEP76	6158
ST8SIA5	15789
CEP192	9901
RNMT	6982
SMAD7	5033
LIPG	13112
LAMA1	15872
RNF125	6508
ANKRD12	12252
NOL4	5687
POLI	9471
MIB1	10033
RBBP8	5091
RIOK3	5320
CSTF2	2187
H2BFM	1882
MXRA5	9793
VSIG1	3769
PSMD10	2459
ATG4A	2927
STS	6521
TBL1X	9092
GPR143	2486
PGRMC1	1919
POLA1	6336
MID1	9295
NKAP	7894
RHOXF1	769
NXT2	3064
GUCY2F	3714
ATP1B4	4773
MCTS2P	670
ALG13	8188
PRPS2	2758
TLR8	4353
MOSPD1	2675
AMMECR1	6516
CHRDL1	3920
WDR13	7884
SUV39H1	3368
PAGE4	1950
SRPX	1987
GLRA2	3713
XIAP	9025
STAG2	8187
ATP11C	7407
MCF2	4996
F9	3838
ABCD1	4233
CCDC22	2516
CACNA1F	6928
SYP	5215
PLP2	1279
BMX	2806
LUZP4	1727
PLS3	4099
NAA10	4742
RENBP	2057
ELF4	4316
SMARCA1	4363
MTMR8	2782
ASB9	2363
ZC3H12B	7829
RBBP7	7392
PPP1R2C	880
KCND1	5807
OPN1LW	1261
SLC25A14	3009
FMR1	8919
PIM2	2761
SCML2	4203
SLC35A2	3745
PQBP1	1903
RS1	3485
PCSK1N	1363
EMD	2020
TAZ	4721
RAB40AL	1029
PGK1	5512
GATA1	1500
MAGT1	4862
SMS	2160
PHEX	6384
UBL4A	2630
CD99L2	5762
EEA1	10150
GPR50	1951
RP2	3803
JADE3	5137
CDK16	6524
USP11	5269
PCYT1B	5555
BRS3	2833
HTATSF1	3136
VGLL1	1541
CD40LG	1817
TIMP1	1541
KLHL4	5818
GABRE	9612
PCDH11X	11630
FGD1	4275
PIN4	4011
PORCN	3011
ITIH6	5497
MAGED2	2940
RBM3	3731
KLF8	9022
SRPX2	7548
SYTL4	7428
ZDHHC15	6820
CENPI	4321
DRP2	8187
TAF7L	2714
PBDC1	1201
GLA	2275
ARMCX3	4239
BEX4	1328
RUBCNL	6105
NALCN	9140
FGF14	13759
HTR2A	5624
NDFIP2	4994
TNFSF13B	3059
FNDC3A	7698
MLNR	1239
CDADC1	3863
CAB39L	5006
KLF5	3893
STK24	12077
ACP5	2919
DNAJC3	5591
UGGT2	8105
ARHGEF7	11768
FGF9	4539
SGCG	1624
PARP4	6080
SUPT20H	10933
MRPS31	2124
SLC25A15	1837
KPNA3	4474
FLT1	12567
RGCC	1032
VWA8	7633
DGKH	19637
KATNAL1	8105
INTS6	25509
ACOD1	2177
DHRS12	3525
MEDAG	2374
TSC22D1	8586
CLN5	22814
OLFM4	2897
MSLN	2560
MGRN1	10219
ZNF629	6087
TRADD	2567
HSF4	3377
CORO1A	4871
MAPK3	3669
GDPD3	1891
ELMO3	2575
MT4	294
PHKB	11822
LYRM1	3593
NUTF2	3895
NUP93	11136
CENPT	5539
TSNAXIP1	3852
NFAT5	16401
LONP2	9957
N4BP1	7839
CBLN1	2594
ARL2BP	2155
PLLP	8720
ZNF423	8997
CCL22	2929
DHODH	6921
CCL17	620
CTCF	10174
ACD	3223
POLR2C	3940
PARD6A	1488
ZNF821	3402
MMP15	4419
USB1	8265
CYB5B	6903
CCDC113	5927
PRSS54	2112
NME3	1445
NDRG4	9647
PSMD7	2740
SETD6	5078
SLC38A7	6991
VAC14	8276
HAS3	5289
TANGO6	6839
COG4	4786
SMPD3	7166
SLC7A6OS	5229
SLC7A6	7588
PLA2G15	4464
ESRP2	5563
FA2H	3279
WDR59	9422
MON1B	6942
CMC2	12781
AXIN1	7487
HCFC1R1	1433
NPRL3	6609
MLYCD	16161
MPG	1661
NECAB2	2520
HSDL1	4507
TAF1C	5577
NAGPA	5484
WFDC1	8785
SEC14L5	6477
COTL1	6762
USP10	5083
CRISPLD2	7965
TSC2	19626
ZNF500	6465
AC069335.1	472
NME4	3670
ABCC1	7575
NOMO3	8274
LMF1	8233
FOXF1	3516
CIAO3	8101
MTHFSD	6863
CLCN7	8119
HAGHL	5287
FAM173A	1923
SLC7A5	4745
METRN	3692
FBXO31	6897
STUB1	2316
RHBDL1	1884
NUBP1	1955
UBE2I	9679
ZP2	3453
MEFV	4819
CRYM	3782
EEF2K	8020
CAPN15	7987
PIEZO1	11292
GSPT1	8018
ZNF174	2876
CLUAP1	7798
UBFD1	8619
PRSS33	2112
EARS2	5730
ELOB	1128
GGA2	8231
AQP8	1421
CPPED1	6484
USP31	12017
HMOX2	3793
DNAJA3	7071
CORO7-PAM16	3815
BFAR	4401
SALL1	5660
TOX3	5031
RRN3P2	2271
RBL2	7320
QPRT	3642
XYLT1	11004
PYCARD	1661
RPGRIP1L	12387
MAZ	3504
STX4	4078
CDIPT	3325
BCKDK	3873
KAT8	4334
NOMO1	5819
IL21R	5467
SYT17	7538
TMC5	6393
CCP110	10142
VPS35L	9767
SLC6A2	5463
RNF40	6523
KNOP1	7761
AQP9	3235
AAGAB	3833
IQCH	7108
LACTB	3972
CORO2B	3998
CSK	4570
HERC1	17053
TRIP4	3135
MTFMT	3432
RASL12	2802
AP3B2	9108
ACSBG1	8230
IGDCC4	7764
RAB11A	5682
CTSH	5892
GOLGA8UP	1755
TTC23	6148
CD276	5542
FAH	7203
CEMIP	7621
RPAP1	7046
HOMER2	14685
EHD4	7879
TMEM87A	5668
ZNF106	12226
CEP152	8168
ATP8B4	10861
OCA2	3299
DTWD1	15053
TGM5	3631
FAM189A1	5545
GABPB1	5677
TJP1	11265
BMF	5447
DMXL2	13807
SCG3	3315
DNAJC17	5634
EIF3J	3195
SPG11	11853
RHOV	1705
VPS18	4049
OIP5	1236
SLC30A4	8073
BLOC1S6	6812
MYEF2	14067
SGK3	6474
PDGFRL	2409
CSPP1	7096
ZDHHC2	6735
BRF2	2760
TRIM35	4269
ZFAND1	4214
RP1	15273
CA2	2123
FZD3	13787
INTS9	4905
RIPK2	3117
EYA1	9418
NBN	6156
TRPA1	6377
CPQ	3457
DECR1	3507
CALB1	7138
IMPAD1	7594
SFRP1	4761
LAPTM4B	3197
UBE2W	9090
POP1	4852
NIPAL2	5599
IKBKB	11241
PLAT	6618
JPH1	4378
DKK4	894
STK3	12597
GDAP1	4052
RAB2A	5654
EIF3E	6005
EMC2	3781
ESRP1	4875
WISP1	5190
NDRG1	9823
ZC2HC1A	4181
IL7	3392
STMN2	2362
ARMC1	3421
TRPS1	11072
SPAG1	5055
CHRAC1	3301
NCALD	8042
SNX16	4610
GML	940
UBR5	13085
GSDMD	5116
TSTA3	3622
PYCR3	3244
EEF1D	9390
ANXA13	3806
SQLE	4305
SH2D4A	4148
INTS10	6869
ERI1	6385
SLC39A14	6942
MTMR9	8804
LEPROTL1	5421
DCTN6	1984
R3HCC1	2630
GSR	3760
TNFRSF10A	2951
UBXN8	3217
PPP2CB	4516
ERICH1	9726
NEFM	4381
TUSC3	5190
ARHGEF10	10792
KLHDC4	11177
MCM4	6973
ADAM2	2905
KCTD9	4383
FGL1	3301
ASAH1	15378
BNIP3L	4307
MAN2B1	5374
KCNN4	3408
TULP2	2240
NUCB1	3937
DHDH	1081
GYS1	4246
MAP4K1	3953
CGB2	859
ECH1	2467
HNRNPL	6821
NFKBIB	2324
LHB	630
CGB3	877
TUBB4A	3466
SARS2	3231
KCNA7	4372
SNRNP70	4684
CLPTM1	5229
RELB	3035
CLASRP	4931
LIN7B	1753
PPP1R37	7823
FCGRT	4173
PIH1D1	3331
CKM	1657
ARHGEF18	6235
PPP1R13L	5032
PEX11G	1466
ERCC2	6450
DOT1L	11272
PLEKHJ1	4655
SLC17A7	6013
RNASEH2A	3645
KLC3	3654
CD37	4161
SF3A2	3134
AMH	2587
DKKL1	1461
LYL1	3119
OAZ1	3436
TRMT1	3364
STX10	1796
RETN	520
FCER2	2451
DMPK	5807
CLEC4M	4066
RSPH6A	2547
TBC1D17	4745
IL4I1	2563
TLE6	3652
CCDC130	3307
PTOV1	5962
AES	5298
NOVA2	8684
SGTA	3801
KIR3DX1	5125
LILRB1	5008
MED25	7687
LILRA1	3587
SNAPC2	2000
C19orf53	1174
TIMM44	4888
CCDC61	2588
IL27RA	2962
ASF1B	2304
TNNT1	2171
VRK3	9796
FAM32A	1921
PPP6R1	6583
C19orf44	4421
MED26	5330
OLFM2	2500
RASAL3	4681
AKAP8	4296
EPHX3	2034
ILVBL	5615
ZNF419	8008
SYDE1	3965
CASP14	3497
SLC1A6	7646
AURKC	1948
POP4	6574
CCNE1	2550
URI1	5432
PDCD5	2253
ANKRD27	7855
RPS16	2603
TIMM50	6911
LGALS13	711
FBL	2173
DYRK1B	3192
CLC	635
CNTD2	2046
GPI	10680
AKT2	15035
PLD3	5184
PRX	5767
PIAS4	3646
NUMBL	5823
EBI3	1284
YJU2	1671
SHD	2811
TBCB	3326
FSD1	3111
POLR2I	1269
OVOL3	747
CLIP3	3772
ZFR2	5944
SLC1A5	3332
PRKD2	5446
TJP3	4217
APLP1	3656
CACTIN	5952
CCDC9	3845
HNRNPUL1	6543
FZR1	5802
BBC3	3180
TGFB1	3238
DENND3	14670
DMAC2	4381
CEACAM4	1364
PLIN3	2813
MYH14	10392
MRPL4	4070
SIGLEC8	3171
CD79A	1503
LIM2	988
ICAM4	1427
RPS19	3799
NOP53	5341
NKG7	935
ICAM5	3906
ETFB	6526
CD33	5975
CEACAM5	3351
CRX	5991
BABAM1	2607
TYK2	6773
SULT2A1	1987
CDC37	3041
NAPA	5839
RABAC1	1999
ATP1A3	5989
MEIS3	5122
PTPRS	8565
CNFN	603
ZNRF4	1426
MEGF8	11372
KDELR1	2251
CYTH2	9509
GRWD1	5763
GRIN2D	5093
SYNGR4	1240
CLEC11A	1469
CCDC114	4299
CARD8	12912
LIG1	6576
SIGLEC6	2573
ZNF175	7396
PLA2G4C	6613
SIGLEC5	2360
CABP5	1501
HAS1	2241
RAB3D	4417
DBP	6544
TMEM205	1606
CAPS	4097
PLPPR2	3273
FAM83E	2529
RASIP1	4149
THEG	2730
FGF21	1315
BCAT2	4553
MIER2	7939
PLEKHA4	3851
PPP2R1A	7437
TNPO2	7029
WDR83OS	789
CACNG7	2800
GCDH	4136
LILRB5	7017
KLF1	1611
DNASE2	2389
MAST1	6533
LENG1	1542
PRPF31	2673
TFPT	1240
JAK3	6813
RPL18A	3527
SLC5A5	3652
KCNN1	3981
ARRDC2	4637
PIK3R2	4524
RAB3A	1818
PDE4C	6546
ISYNA1	3284
ELL	4929
CRTC1	6965
COMP	3101
UPK1A	1366
COPE	2885
DDX49	2780
ETV2	2152
ATP4A	3889
ARMC6	4052
TMEM147	1932
GAPDHS	1519
